accepted_plant_name_id,taxon_name,taxon_authors,cultivation.lin2019,life.form.integrated,WorldCuP.n.tdwg3,nat.extent,nat.incidence,native.global.tdwg3,planting.China.tdwg3
515474,Hypericum fauriei,R.Keller,no,perennial herb,1,1,1,7,0
207673,Triadica cochinchinensis,Lour.,yes,woody,2,0,0,20,4
270564,Triadica rotundifolia,(Hemsl.) Esser,yes,woody,0,0,0,3,2
207675,Triadica sebifera,(L.) Small,yes,woody,47,23,1,7,4
2519948,Triaenophora integra,(H.L.Li) Ivanina,no,perennial herb,0,0,0,1,0
2519947,Triaenophora rupestris,(Hemsl.) Soler.,no,perennial herb,0,0,0,1,0
2436609,Trianthema portulacastrum,L.,yes,annual herb,14,12,1,110,1
2518744,Tribulus cistoides,L.,yes,perennial herb,9,21,1,35,1
2518835,Tribulus terrestris,L.,yes,annual herb,21,66,1,123,5
2437086,Trichodesma calycosum,Collett & Hemsl.,yes,perennial herb,0,0,0,7,1
208209,Trichoglottis rosea,(Lindl.) Ames,yes,perennial herb,5,0,0,3,1
208227,Trichoglottis triflora,(Guillaumin) Garay & Seidenf.,yes,perennial herb,3,0,0,4,2
3046767,Tricholepis furcata,DC.,no,perennial herb,0,0,0,5,0
3046772,Tricholepis karensium,Kurz,yes,perennial herb,0,0,0,5,1
270656,Trichophorum alpinum,(L.) Pers.,no,perennial herb,7,0,0,59,0
270669,Trichophorum distigmaticum,(Kük.) T.V.Egorova,no,perennial herb,0,0,0,5,0
461526,Trichophorum mattfeldianum,(Kük.) S.Yun Liang,yes,perennial herb,0,0,0,4,1
270682,Trichophorum pumilum,(Vahl) Schinz & Thell.,yes,perennial herb,1,0,0,39,1
270687,Trichophorum schansiense,Hand.-Mazz.,no,perennial herb,0,0,0,1,0
270688,Trichophorum subcapitatum,(Thwaites) D.A.Simpson,yes,perennial herb,0,0,0,13,2
2433302,Trichosanthes cordata,Roxb.,no,perennial herb,2,0,0,9,0
2433288,Trichosanthes cucumerina,L.,yes,annual herb,18,5,1,23,2
2433298,Trichosanthes dafangensis,N.G.Ye & S.J.Li,no,perennial herb,0,0,0,1,0
2433211,Trichosanthes dunniana,H.Lév.,yes,perennial herb,0,0,0,7,2
2433194,Trichosanthes fissibracteata,C.Y.Wu ex C.Y.Cheng & Yueh,no,perennial herb,0,0,0,4,0
2433228,Trichosanthes homophylla,Hayata,no,perennial herb,0,0,0,1,0
2433241,Trichosanthes hylonoma,Hand.-Mazz.,no,perennial herb,0,0,0,2,0
2433248,Trichosanthes jinggangshanica,C.H.Yueh,no,perennial herb,0,0,0,1,0
2433251,Trichosanthes kerrii,Craib,yes,perennial herb,0,0,0,6,1
2433223,Trichosanthes kirilowii,Maxim.,yes,perennial herb,6,0,0,9,3
2433226,Trichosanthes laceribractea,Hayata,yes,perennial herb,1,0,0,6,1
2433235,Trichosanthes lepiniana,(Naudin) Cogn.,yes,perennial herb,1,0,0,1,1
2433385,Trichosanthes pedata,Merr. & Chun,yes,perennial herb,0,0,0,7,2
2433437,Trichosanthes pilosa,Lour.,yes,perennial herb,0,0,0,26,2
2433440,Trichosanthes quinquangulata,A.Gray,yes,perennial herb,0,0,0,16,1
2433418,Trichosanthes quinquefolia,C.Y.Wu,yes,perennial herb,0,0,0,2,1
2433432,Trichosanthes reticulinervis,C.Y.Wu ex S.K.Chen,yes,perennial herb,0,0,0,1,1
2433424,Trichosanthes rosthornii,Harms,yes,perennial herb,2,0,0,2,2
2433430,Trichosanthes rubriflos,Thorel ex Cayla,yes,perennial herb,0,0,0,8,2
2433383,Trichosanthes rugatisemina,C.Y.Cheng & Yueh,no,perennial herb,0,0,0,1,0
2433351,Trichosanthes sericeifolia,C.Y.Cheng & C.H.Yueh,no,perennial herb,0,0,0,2,0
2433346,Trichosanthes smilacifolia,C.Y.Wu,yes,perennial herb,0,0,0,2,1
2433320,Trichosanthes tetragonosperma,C.Y.Cheng & Yueh,no,perennial herb,0,0,0,1,0
2433334,Trichosanthes tricuspidata,Lour.,no,perennial herb,2,0,0,14,0
2433369,Trichosanthes truncata,C.B.Clarke,yes,perennial herb,1,0,0,7,2
2433376,Trichosanthes villosa,Blume,no,perennial herb,2,0,0,9,0
2433380,Trichosanthes wallichiana,(Ser.) Wight,yes,perennial herb,1,0,0,9,1
208535,Trichotosia dasyphylla,(C.S.P.Parish & Rchb.f.) Kraenzl.,yes,perennial herb,2,0,0,9,2
339614,Trichotosia dongfangensis,X.H.Jin & L.P.Siu,no,perennial herb,0,0,0,1,0
208574,Trichotosia microphylla,Blume,yes,perennial herb,2,0,0,8,1
208594,Trichotosia pulvinata,(Lindl.) Kraenzl.,yes,perennial herb,3,0,0,12,3
533352,Anthelepis undulata,"(Thwaites) R.L.Barrett, K.L.Wilson & J.J.Bruhl",no,perennial herb,0,0,0,9,0
290590,Tricyrtis formosana,Baker,yes,perennial herb,35,1,1,2,3
290584,Tricyrtis lasiocarpa,Matsum.,no,perennial herb,7,0,0,1,0
290583,Tricyrtis latifolia,Maxim.,yes,perennial herb,18,0,0,1,2
290580,Tricyrtis macropoda,Miq.,yes,perennial herb,15,0,0,1,3
290579,Tricyrtis maculata,(D.Don) J.F.Macbr.,yes,perennial herb,8,0,0,6,2
290530,Tricyrtis suzukii,Masam.,no,perennial herb,1,0,0,1,0
479995,Tridynamia megalantha,(Merr.) Staples,yes,woody,0,0,0,11,2
480012,Tridynamia sinensis,(Hemsl.) Staples,yes,woody,0,0,0,4,1
2896575,Lysimachia europaea,(L.) U.Manns & Anderb.,no,perennial herb,12,0,0,57,0
2440718,Trifidacanthus unifoliolatus,Merr.,no,woody,1,0,0,4,0
2439548,Trifolium eximium,Stephan ex Ser.,no,perennial herb,3,0,0,13,0
2439481,Trifolium gordeievii,(Kom.) Z.Wei,no,perennial herb,0,0,0,2,0
2439259,Trifolium lupinaster,L.,yes,perennial herb,14,3,1,32,2
308914,Triglochin maritima,L.,yes,perennial herb,18,0,0,120,1
2368426,Medicago medicaginoides,(Retz.) E.Small,no,annual herb,4,0,0,16,0
2441501,Trigonella cachemiriana,Cambess.,no,perennial herb,1,0,0,5,0
2441401,Trigonella emodi,Benth.,no,perennial herb,0,0,0,6,0
2441548,Trigonella pamirica,Boriss.,no,perennial herb,0,0,0,6,0
208824,Trigonostemon eberhardtii,Gagnep.,no,woody,0,0,0,6,0
208806,Trigonostemon bonianus,Gagnep.,yes,woody,0,0,0,2,1
208830,Trigonostemon flavidus,Gagnep.,yes,woody,0,0,0,5,1
208832,Trigonostemon fragilis,(Gagnep.) Airy Shaw,yes,woody,0,0,0,2,1
208863,Trigonostemon longifolius,Baill. ex Müll.Arg.,no,woody,0,0,0,9,0
208892,Trigonostemon philippinensis,Stapf,yes,woody,0,0,0,10,1
461681,Trigonostemon tuberculatus,F.Du & Ju He,no,woody,0,0,0,1,0
208938,Trigonostemon xyphophylloides,(Croizat) L.K.Dai & T.L.Wu,yes,woody,0,0,0,1,1
2437410,Trigonotis barkamensis,C.J.Wang,no,perennial herb,0,0,0,1,0
2437070,Trigonotis bracteata,C.J.Wang,no,perennial herb,0,0,0,1,0
2437081,Trigonotis cavaleriei,(H.Lév.) Hand.-Mazz.,yes,perennial herb,1,0,0,2,2
2437083,Trigonotis chengkouensis,W.T.Wang,no,perennial herb,0,0,0,1,0
2437051,Trigonotis cinereifolia,C.J.Wang,no,perennial herb,0,0,0,1,0
2436991,Trigonotis compressa,I.M.Johnst.,no,perennial herb,0,0,0,1,0
2437003,Trigonotis corispermoides,C.J.Wang,no,perennial herb,0,0,0,1,0
2436999,Trigonotis delicatula,Hand.-Mazz.,no,perennial herb,0,0,0,1,0
2436979,Trigonotis floribunda,I.M.Johnst.,no,perennial herb,0,0,0,1,0
2436996,Trigonotis formosana,Hayata,no,perennial herb,0,0,0,2,0
2436972,Trigonotis funingensis,H.Chuang,yes,perennial herb,0,0,0,1,1
2436974,Trigonotis giraldii,Brand,no,perennial herb,0,0,0,1,0
2436975,Trigonotis gracilipes,I.M.Johnst.,no,perennial herb,0,0,0,3,0
2436986,Trigonotis harrysmithii,R.R.Mill,no,perennial herb,0,0,0,1,0
2436978,Trigonotis heliotropifolia,Hand.-Mazz.,no,perennial herb,0,0,0,1,0
2605725,Trigonotis jinfoshanica,W.T.Wang,no,NA,0,0,0,1,0
2437010,Trigonotis laxa,I.M.Johnst.,no,perennial herb,0,0,0,2,0
2437021,Trigonotis leucantha,W.T.Wang,no,perennial herb,0,0,0,1,0
2437022,Trigonotis leyeensis,W.T.Wang,no,perennial herb,0,0,0,1,0
2437023,Trigonotis longipes,W.T.Wang,no,perennial herb,0,0,0,1,0
2437024,Trigonotis longiramosa,W.T.Wang,no,perennial herb,0,0,0,1,0
2437025,Trigonotis macrophylla,Vaniot,no,perennial herb,0,0,0,3,0
2437026,Trigonotis mairei,(H.Lév.) I.M.Johnst.,no,perennial herb,0,0,0,1,0
2437036,Trigonotis microcarpa,(DC.) Benth. ex C.B.Clarke,no,perennial herb,0,0,0,6,0
2437020,Trigonotis mollis,Hemsl.,no,perennial herb,0,0,0,2,0
2437031,Trigonotis muliensis,W.T.Wang,no,perennial herb,0,0,0,1,0
2437939,Trigonotis myosotidea,(Maxim.) Maxim.,no,perennial herb,0,0,0,9,0
2437941,Trigonotis nandanensis,C.J.Wang,yes,perennial herb,0,0,0,1,1
2437961,Trigonotis nankotaizanensis,(Sasaki) Masam. & Ohwi,no,perennial herb,0,0,0,1,0
2437958,Trigonotis omeiensis,Matsuda,no,perennial herb,1,0,0,1,0
2437980,Trigonotis orbicularifolia,C.J.Wang,no,perennial herb,0,0,0,1,0
2437993,Trigonotis peduncularis,(Trevir.) Benth. ex F.B.Forbes & Hemsl.,yes,annual herb,4,1,1,23,3
2437987,Trigonotis petiolaris,Maxim.,no,perennial herb,0,0,0,2,0
2437991,Trigonotis radicans,(A.DC.) Steven,no,perennial herb,0,0,0,10,0
2437967,Trigonotis rockii,I.M.Johnst.,no,perennial herb,0,0,0,2,0
2437984,Trigonotis rotundata,I.M.Johnst.,no,perennial herb,0,0,0,1,0
2437968,Trigonotis tenera,I.M.Johnst.,no,perennial herb,0,0,0,1,0
2437960,Trigonotis tibetica,(C.B.Clarke) I.M.Johnst.,no,annual herb,0,0,0,5,0
2437971,Trigonotis vestita,(Hemsl.) I.M.Johnst.,no,perennial herb,0,0,0,2,0
2899056,Trigonotis zhuokejiensis,W.T.Wang,no,NA,0,0,0,1,0
447251,Trikeraia hookeri,(Stapf) Bor,no,perennial herb,0,0,0,6,0
447254,Trikeraia pappiformis,(Keng) P.C.Kuo & S.L.Lu,no,perennial herb,0,0,0,4,0
290545,Trillium camschatcense,Ker Gawl.,no,perennial herb,4,1,1,8,0
290667,Trillium govanianum,Wall. ex D.Don,no,perennial herb,2,0,0,6,0
289851,Trillium taiwanense,S.S.Ying,no,perennial herb,1,0,0,1,0
290543,Trillium tschonoskii,Maxim.,yes,perennial herb,5,0,0,11,3
2605726,Triosteum himalayanum,Wall.,yes,perennial herb,3,0,0,6,1
2431273,Triosteum pinnatifidum,Maxim.,yes,perennial herb,11,0,0,6,2
3110426,Tripleurospermum ambiguum,(Ledeb.) Franch. & Sav.,no,perennial herb,0,0,0,8,0
3111814,Tripleurospermum homogamum,G.X.Fu,no,perennial herb,0,0,0,1,0
2906730,Tripleurospermum inodorum,(L.) Sch.Bip.,no,annual herb,22,65,1,49,0
3111845,Tripleurospermum limosum,(Maxim.) Pobed.,yes,annual herb,1,3,1,10,4
3111912,Tripleurospermum tetragonospermum,(F.Schmidt) Pobed.,no,annual herb,0,1,1,7,0
2433877,Triplostegia glandulifera,Wall. ex DC.,yes,perennial herb,0,0,0,9,1
447466,Tripogon chinensis,(Franch.) Hack.,yes,perennial herb,0,0,0,15,2
447477,Tripogon filiformis,Nees ex Steud.,no,perennial herb,0,0,0,12,0
447482,Tripogon humilis,H.L.Yang,no,perennial herb,0,0,0,1,0
447495,Tripogon longe-aristatus,Hack. ex Honda,no,perennial herb,0,0,0,7,0
447514,Tripogon purpurascens,Duthie,no,perennial herb,0,0,0,12,0
447520,Tripogon sichuanicus,S.M.Phillips & S.L.Chen,no,perennial herb,0,0,0,1,0
447528,Tripogon trifidus,Munro ex Stapf,no,perennial herb,0,0,0,9,0
447534,Tripogon yunnanensis,J.L.Yang ex S.M.Phillips & S.L.Chen,no,perennial herb,0,0,0,2,0
3101142,Tripolium pannonicum,(Jacq.) Dobrocz.,yes,annual herb,15,2,1,72,2
2442764,Tripterospermum alutaceofolium,(T.S.Liu & C.C.Kuo) J.Murata,no,perennial herb,0,0,0,1,0
2442873,Tripterospermum australe,J.Murata,no,perennial herb,0,0,0,4,0
2442569,Tripterospermum chinense,(Migo) Harry Sm.,yes,perennial herb,0,0,0,1,2
2442810,Tripterospermum coeruleum,(Hand.-Mazz.) Harry Sm.,no,perennial herb,0,0,0,1,0
2442603,Tripterospermum cordatum,(C.Marquand) Harry Sm.,yes,perennial herb,1,0,0,3,1
2442604,Tripterospermum cordifolioides,J.Murata,no,perennial herb,0,0,0,1,0
2442605,Tripterospermum cordifolium,(Yamam.) Satake,no,perennial herb,0,0,0,1,0
2442606,Tripterospermum discoideum,(C.Marquand) Harry Sm.,yes,perennial herb,0,0,0,2,1
2442601,Tripterospermum filicaule,(Hemsl.) Harry Sm.,yes,perennial herb,0,0,0,1,1
2442610,Tripterospermum hirticalyx,C.Y.Wu ex C.J.Wu,no,perennial herb,0,0,0,2,0
2442586,Tripterospermum lanceolatum,(Hayata) H.Hara ex Satake,no,perennial herb,0,0,0,1,0
2442589,Tripterospermum luzoniense,(S.Vidal) J.Murata,no,perennial herb,0,0,0,2,0
2442590,Tripterospermum membranaceum,(C.Marquand) Harry Sm.,no,perennial herb,0,0,0,3,0
2442592,Tripterospermum microphyllum,Harry Sm.,no,perennial herb,0,0,0,1,0
2442585,Tripterospermum nienkui,(C.Marquand) C.J.Wu,yes,perennial herb,1,0,0,2,2
2442595,Tripterospermum pallidum,Harry Sm.,no,perennial herb,0,0,0,1,0
2442596,Tripterospermum pinbianense,C.Y.Wu & C.J.Wu,no,perennial herb,0,0,0,1,0
2442615,Tripterospermum taiwanense,(Masam.) Satake,no,perennial herb,0,0,0,1,0
2442639,Tripterospermum volubile,(D.Don) H.Hara,yes,perennial herb,1,0,0,6,1
2431667,Tripterygium wilfordii,Hook.f.,yes,woody,13,0,0,6,4
447720,Trisetum altaicum,Roshev.,no,perennial herb,0,0,0,12,0
535955,Sibirotrisetum bifidum,(Thunb.) Barberá,yes,perennial herb,0,0,0,9,2
447814,Trisetum clarkei,(Hook.f.) R.R.Stewart,no,perennial herb,0,0,0,9,0
535956,Sibirotrisetum henryi,(Rendle) Barberá,yes,perennial herb,0,0,0,3,1
548231,Koeleria kangdingensis,"(Z.L.Wu) Barberá, Quintanar, Soreng & P.M.Peterson",no,perennial herb,0,0,0,2,0
535880,Sibirotrisetum scitulum,(Bor ex Barberá) Barberá,no,perennial herb,0,0,0,4,0
535954,Sibirotrisetum sibiricum,(Rupr.) Barberá,no,perennial herb,0,0,0,41,0
548246,Koeleria spicata,"(L.) Barberá, Quintanar, Soreng & P.M.Peterson",no,perennial herb,8,4,1,119,0
2516172,Tristellateia australasiae,A.Rich.,yes,woody,7,4,1,22,3
2518008,Triumfetta annua,L.,yes,perennial herb,4,0,0,35,2
2518104,Triumfetta cana,Blume,yes,perennial herb,1,0,0,12,2
2518077,Triumfetta grandidens,Hance,no,perennial herb,0,0,0,7,0
2517883,Triumfetta pilosa,Roth,no,perennial herb,1,1,1,37,0
2897657,Trivalvaria costata,(Hook.f. & Thomson) I.M.Turner,yes,woody,0,0,0,9,2
2519541,Trochodendron aralioides,Siebold & Zucc.,yes,woody,25,0,0,3,2
2514627,Trollius altaicus,C.A.Mey.,no,perennial herb,9,0,0,10,0
2514600,Trollius asiaticus,L.,no,perennial herb,20,0,0,11,0
2514594,Trollius buddae,Schipcz.,no,perennial herb,2,0,0,2,0
2514590,Trollius chinensis,Bunge,yes,perennial herb,40,0,0,14,2
2514593,Trollius dschungaricus,Regel,no,perennial herb,3,0,0,5,0
2514616,Trollius farreri,Stapf,no,perennial herb,3,0,0,4,0
2514604,Trollius japonicus,Miq.,no,perennial herb,3,0,0,3,0
2514407,Trollius ledebourii,Rchb.,yes,perennial herb,9,0,0,7,1
2514406,Trollius lilacinus,Bunge,no,perennial herb,3,0,0,10,0
2514411,Trollius micranthus,Hand.-Mazz.,no,perennial herb,0,0,0,2,0
2514425,Trollius pumilus,D.Don,yes,perennial herb,13,0,0,8,1
2514420,Trollius ranunculoides,Hemsl.,no,perennial herb,2,0,0,4,0
2514363,Trollius taihasenzanensis,Masam.,no,perennial herb,0,0,0,1,0
2514355,Trollius vaginatus,Hand.-Mazz.,yes,perennial herb,4,0,0,2,1
2514388,Trollius yunnanensis,(Franch.) Ulbr.,yes,perennial herb,10,0,0,4,1
209233,Tropidia angulosa,(Lindl.) Blume,yes,perennial herb,2,0,0,17,2
209242,Tropidia curculigoides,Lindl.,yes,perennial herb,1,0,0,20,3
209247,Tropidia emeishanica,K.Y.Lang,no,perennial herb,0,0,0,1,0
209261,Tropidia nipponica,Masam.,yes,perennial herb,0,0,0,6,2
459727,Vitex axillariflora,(Merr.) Bramley,yes,woody,0,0,0,5,1
209352,Tuberolabium kotoense,Yamam.,yes,perennial herb,0,0,0,1,2
2519832,Tubocapsicum anomalum,(Franch. & Sav.) Makino,yes,perennial herb,0,0,0,11,3
3040237,Tugarinovia mongolica,Iljin,no,perennial herb,0,0,0,2,0
289664,Tulipa altaica,Pall. ex Spreng.,yes,perennial herb,12,0,0,4,0
289785,Tulipa biflora,Pall.,no,perennial herb,14,0,0,23,0
289739,Tulipa dasystemon,(Regel) Regel,yes,perennial herb,12,0,0,5,0
298508,Amana edulis,(Miq.) Honda,yes,perennial herb,5,0,0,6,2
312717,Amana erythronioides,(Baker) D.Y.Tan & D.Y.Hong,yes,perennial herb,0,0,0,2,2
289591,Tulipa heterophylla,(Regel) Baker,yes,perennial herb,2,0,0,3,0
289542,Tulipa kolpakowskiana,Regel,yes,perennial herb,9,0,0,4,1
290002,Tulipa sinkiangensis,Z.M.Mao,no,perennial herb,0,0,0,1,0
289986,Tulipa uniflora,(L.) Besser ex Baker,no,perennial herb,6,0,0,9,0
534484,Heptapleurum calyptratum,(Hook.f. & Thomson) Y.F.Deng,yes,woody,13,0,0,9,2
290059,Tupistra fungilliformis,F.T.Wang & S.Yun Liang,yes,perennial herb,0,0,0,2,3
290057,Tupistra grandistigma,F.T.Wang & S.Yun Liang,yes,perennial herb,2,0,0,3,2
289950,Tupistra muricata,(Gagnep.) N.Tanaka,yes,perennial herb,3,0,0,4,1
290091,Tupistra pingbianensis,J.L.Huang & X.Z.Liu,no,perennial herb,0,0,0,1,0
2438205,Turgenia latifolia,(L.) Hoffm.,yes,annual herb,11,11,1,41,1
3225068,Staphylea affinis,(Merr. & L.M.Perry) Byng & Christenh.,yes,woody,0,0,0,3,2
3225387,Staphylea arguta,(Lindl.) Byng & Christenh.,yes,woody,0,0,0,2,3
3225378,Staphylea cochinchinensis,(Lour.) Byng & Christenh.,yes,woody,0,0,0,10,2
3225381,Staphylea formosana,(Nakai) Byng & Christenh.,no,woody,0,0,0,1,0
3225278,Staphylea indochinensis,(Merr.) Byng & Christenh.,no,woody,0,0,0,3,0
3225276,Staphylea macrosperma,(C.C.Huang) Byng & Christenh.,yes,woody,0,0,0,1,1
2520870,Turpinia montana,(Blume) Kurz,yes,woody,2,0,0,9,2
2899630,Dalrympelea trifoliata,(Ridl.) Nor-Ezzaw.,no,woody,0,0,0,3,0
2756545,Dalrympelea pomifera,Roxb.,yes,woody,3,0,0,15,2
2513713,Turpinia simplicifolia,Merr.,yes,woody,0,0,0,3,1
3225587,Staphylea subsessilifolia,(C.Y.Wu) Byng & Christenh.,no,woody,0,0,0,1,0
3225389,Staphylea ternata,(Nakai) Byng & Christenh.,yes,woody,1,0,0,3,3
2515325,Turraea pubescens,Hell.,yes,woody,3,0,0,13,2
2431978,Turritis glabra,L.,yes,perennial herb,18,9,1,113,1
2901763,Tussilago farfara,L.,yes,perennial herb,27,36,1,76,4
532017,Vincetoxicum anthopotamicum,(Hand.-Mazz.) Meve & Liede,no,woody,0,0,0,1,0
532008,Vincetoxicum arenicola,(Merr.) Meve & Liede,no,woody,0,0,0,3,0
531930,Vincetoxicum lii,Meve & Liede,yes,woody,0,0,0,1,1
532009,Vincetoxicum augustinianum,(Hemsl.) Meve & Liede,no,NA,0,0,0,3,0
531992,Vincetoxicum brownii,(Hayata) Meve & Liede,no,perennial herb,0,0,0,2,0
531985,Vincetoxicum chingtungense,(Tsiang & P.T.Li) Meve & Liede,no,perennial herb,0,0,0,1,0
531997,Vincetoxicum cycleoides,(Tsiang) Meve & Liede,no,woody,0,0,0,2,0
513531,Vincetoxicum flexuosum,(R.Br.) Kuntze,no,perennial herb,1,0,0,29,0
513532,Vincetoxicum floribundum,(Miq.) Franch. & Sav.,yes,perennial herb,0,0,0,4,1
531957,Vincetoxicum renchangii,(Tsiang) Meve & Liede,no,perennial herb,0,0,0,3,0
531922,Vincetoxicum gracilentum,(Tsiang & P.T.Li) Meve & Liede,no,woody,0,0,0,2,0
531899,Vincetoxicum henryanum,Meve & Liede,no,perennial herb,0,0,0,2,0
532023,Vincetoxicum kerrii,(Craib) A.Kidyoo,yes,woody,0,0,0,6,2
531909,Vincetoxicum koi,(Merr.) Meve & Liede,yes,woody,0,0,0,4,1
532001,Vincetoxicum leptanthum,(Tsiang) Meve & Liede,no,woody,0,0,0,2,0
531954,Vincetoxicum membranaceum,(Tsiang & P.T.Li) Meve & Liede,no,perennial herb,0,0,0,1,0
531936,Vincetoxicum schneideri,Meve & Liede,no,woody,0,0,0,2,0
531961,Vincetoxicum oligophyllum,(Tsiang) Meve & Liede,yes,perennial herb,0,0,0,1,1
531962,Vincetoxicum oshimae,(Hayata) Meve & Liede,no,perennial herb,0,0,0,1,0
513574,Vincetoxicum hirsutum,(Wall.) Kuntze,yes,woody,0,0,0,17,3
531966,Vincetoxicum pictum,(Tsiang) Meve & Liede,no,woody,0,0,0,1,0
531907,Vincetoxicum josephrockii,Meve & Liede,no,woody,0,0,0,1,0
513780,Vincetoxicum rotundifolium,(Buch.-Ham. ex Wight) Kuntze,yes,woody,1,0,0,7,1
531937,Vincetoxicum secamonoides,(Tsiang) Meve & Liede,no,woody,0,0,0,2,0
531929,Vincetoxicum silvestrii,(Pamp.) Meve & Liede,no,perennial herb,0,0,0,1,0
531941,Vincetoxicum silvestre,(Tsiang) Meve & Liede,yes,woody,0,0,0,4,1
549472,Vincetoxicum sui,(Y.H.Tseng & C.T.Chao) T.C.Hsu,no,NA,0,0,0,1,0
532021,Vincetoxicum tengii,(Tsiang) Meve & Liede,no,perennial herb,0,0,0,3,0
532032,Vincetoxicum uncinatum,(M.G.Gilbert & P.T.Li) Meve & Liede,no,woody,0,0,0,1,0
532035,Vincetoxicum yunnanense,(Schltr.) Meve & Liede,yes,perennial herb,0,0,0,1,1
270966,Typha changbaiensis,M.Jiang Wu & Y.T.Zhao,no,perennial herb,0,0,0,1,0
271039,Typha minima,Funck,yes,perennial herb,15,0,0,31,3
209435,Typhonium albidinervium,C.Z.Tang & H.Li,yes,perennial herb,3,0,0,4,1
348797,Typhonium baoshanense,Z.L.Dao & H.Li,no,perennial herb,0,0,0,1,0
209443,Typhonium blumei,Nicolson & Sivad.,yes,perennial herb,5,5,1,12,5
209474,Typhonium flagelliforme,(G.Lodd.) Blume,yes,perennial herb,11,0,0,19,2
209494,Typhonium hunanense,H.Li & Z.Q.Liu,no,perennial herb,0,0,0,1,0
271080,Typhonium jinpingense,"Z.L.Wang, H.Li & F.H.Bian",yes,perennial herb,0,0,0,1,1
209528,Typhonium roxburghii,Schott,yes,perennial herb,6,4,1,18,2
209539,Typhonium trifoliatum,"F.T.Wang & H.S.Lo ex H.Li, Y.Shiao & S.L.Tseng",no,perennial herb,1,0,0,3,0
209540,Typhonium trilobatum,(L.) Schott,yes,perennial herb,13,1,1,14,2
2449958,Ulmus × androssowii,Litv.,no,NA,1,0,0,1,0
2449946,Ulmus bergmanniana,C.K.Schneid.,yes,woody,2,0,0,4,2
2449985,Ulmus castaneifolia,Hemsl.,yes,woody,2,0,0,2,3
2449981,Ulmus changii,W.C.Cheng,yes,woody,2,0,0,2,2
2897684,Ulmus chenmoui,W.C.Cheng,yes,woody,5,0,0,1,2
2449971,Ulmus davidiana,Planch.,yes,woody,30,0,0,16,4
2448711,Ulmus elongata,L.K.Fu & C.S.Ding,yes,woody,0,0,0,1,3
2448694,Ulmus gaussenii,W.C.Cheng,yes,woody,0,0,0,1,2
2448735,Ulmus glaucescens,Franch.,yes,woody,2,0,0,5,3
2448738,Ulmus harbinensis,S.Q.Nie & G.Q.Huang,no,woody,1,0,0,1,0
2448685,Ulmus laciniata,(Herder) Mayr ex Schwapp.,yes,woody,9,0,0,11,4
2448644,Ulmus lamellosa,C.Wang & S.L.Chang,yes,woody,5,0,0,3,2
2913180,Ulmus lanceifolia,Roxb.,yes,woody,2,0,0,14,2
2448651,Ulmus macrocarpa,Hance,yes,woody,7,0,0,10,6
2448636,Ulmus microcarpa,L.K.Fu,no,woody,1,0,0,1,0
2448661,Ulmus parvifolia,Jacq.,yes,woody,76,33,1,8,5
2448826,Ulmus prunifolia,W.C.Cheng & L.K.Fu,no,woody,1,0,0,1,0
2448827,Ulmus pseudopropinqua,F.T.Wang & S.X.Li,no,woody,0,0,0,1,0
2448824,Ulmus pumila,L.,no,woody,68,69,1,17,0
2448840,Ulmus szechuanica,W.P.Fang,yes,woody,1,0,0,2,3
2448774,Ulmus uyematsui,Hayata,yes,woody,2,0,0,1,1
209806,Uncaria hirsuta,Havil.,yes,woody,1,0,0,3,3
209807,Uncaria homomalla,Miq.,yes,woody,0,0,0,11,1
209820,Uncaria laevigata,Wall. ex G.Don,yes,woody,0,0,0,8,1
209821,Uncaria lancifolia,Hutch.,yes,woody,0,0,0,2,1
209822,Uncaria lanosa,Wall.,no,woody,0,0,0,20,0
209840,Uncaria macrophylla,Wall.,yes,woody,1,0,0,11,2
209857,Uncaria rhynchophylla,(Miq.) Miq.,yes,woody,2,0,0,5,2
209859,Uncaria rhynchophylloides,F.C.How,no,woody,0,0,0,1,0
209865,Uncaria scandens,(Sm.) Wall.,yes,woody,3,0,0,13,2
209870,Uncaria sessilifructus,Roxb.,yes,woody,3,0,0,10,2
209872,Uncaria sinensis,(Oliv.) Havil.,yes,woody,2,0,0,4,2
209796,Uncaria gambir,(W.Hunter) Roxb.,yes,woody,4,0,0,4,1
209893,Uncifera acuminata,Lindl.,yes,perennial herb,0,0,0,6,2
209902,Uncifera thailandica,Seidenf. & Smitinand,yes,perennial herb,0,0,0,2,1
2447266,Uraria crinita,(L.) Desv. ex DC.,yes,perennial herb,5,0,0,17,2
2447193,Uraria lacei,Craib,yes,woody,0,0,0,7,1
2447168,Uraria lagopodioides,(L.) DC.,yes,perennial herb,2,2,1,35,2
2447197,Uraria picta,(Jacq.) Desv. ex DC.,yes,perennial herb,12,0,0,52,2
2447225,Uraria rufescens,(DC.) Schindl.,yes,perennial herb,2,0,0,17,1
2447227,Uraria sinensis,(Hemsl.) Franch.,yes,perennial herb,0,0,0,6,1
210943,Urceola huaitingii,(Chun & Tsiang) D.J.Middleton,yes,woody,0,0,0,3,2
210956,Urceola micrantha,(Wall. ex G.Don) D.J.Middleton,yes,woody,1,0,0,15,2
210960,Urceola napeensis,(Quint.) D.J.Middleton,no,woody,0,0,0,5,0
210963,Urceola quintaretii,(Pierre) D.J.Middleton,yes,woody,0,0,0,4,1
